qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_time,q2_time,q3_time
8184,1021,846,1,4,7,1:16.697,1:16.060,1:15.800,76697,76060,75800
8185,1021,832,1,55,8,1:16.493,1:16.308,1:15.852,76493,76308,75852
8186,1021,154,210,8,9,1:16.978,1:16.319,1:16.013,76978,76319,76013
8187,1021,8,51,7,10,1:16.506,1:16.518,1:16.041,76506,76518,76041
8198,1022,844,6,16,1,1:43.587,1:42.938,1:42.519,103587,102938,102519
8199,1022,20,6,5,2,1:44.109,1:43.037,1:43.267,104109,103037,103267
8200,1022,1,131,44,3,1:45.260,1:43.592,1:43.282,105260,103592,103282
8201,1022,822,131,77,4,1:45.141,1:43.980,1:43.415,105141,103980,103415
8202,1022,830,9,33,5,1:44.622,1:44.132,1:43.690,104622,104132,103690
8203,1022,817,4,3,6,1:45.560,1:44.103,1:44.257,105560,104103,104257
8204,1022,807,4,27,7,1:45.899,1:44.549,1:44.542,105899,104549,104542
8205,1022,8,51,7,8,1:45.842,1:44.140,1:44.557,105842,104140,104557
8206,1022,815,211,11,9,1:45.732,1:44.707,1:44.706,105732,104707,104706
8207,1022,825,210,20,10,1:45.839,1:44.738,1:45.086,105839,104738,105086
8218,1023,844,6,16,1,1:20.126,1:19.553,1:19.307,80126,79553,79307
8219,1023,1,131,44,2,1:20.272,1:19.464,1:19.346,80272,79464,79346
8220,1023,822,131,77,3,1:20.156,1:20.018,1:19.354,80156,80018,79354
8221,1023,20,6,5,4,1:20.378,1:19.715,1:19.457,80378,79715,79457
8222,1023,817,4,3,5,1:20.374,1:19.833,1:19.839,80374,79833,79839
8223,1023,807,4,27,6,1:20.155,1:20.275,1:20.049,80155,80275,80049
8224,1023,832,1,55,7,1:20.413,1:20.202,1:20.455,80413,80202,80455
8238,1024,844,6,16,1,1:38.014,1:36.650,1:36.217,98014,96650,96217
8239,1024,1,131,44,2,1:37.565,1:36.933,1:36.408,97565,96933,96408
8240,1024,20,6,5,3,1:38.374,1:36.720,1:36.437,98374,96720,96437
8241,1024,830,9,33,4,1:38.540,1:37.089,1:36.813,98540,97089,96813
8242,1024,822,131,77,5,1:37.317,1:37.142,1:37.146,97317,97142,97146
8243,1024,848,9,23,6,1:39.106,1:37.865,1:37.411,99106,97865,97411
8244,1024,832,1,55,7,1:38.882,1:37.982,1:37.818,98882,97982,97818
8245,1024,807,4,27,8,1:39.001,1:38.580,1:38.264,99001,98580,98264
8246,1024,846,1,4,9,1:38.606,1:37.572,1:38.329,98606,97572,98329
8258,1025,844,6,16,1,1:33.613,1:32.434,1:31.628,93613,92434,91628
8259,1025,1,131,44,2,1:33.230,1:33.134,1:32.030,93230,93134,92030
8260,1025,20,6,5,3,1:33.032,1:32.536,1:32.053,93032,92536,92053
8261,1025,830,9,33,4,1:33.368,1:32.634,1:32.310,93368,92634,92310
8262,1025,822,131,77,5,1:33.413,1:33.281,1:32.632,93413,93281,92632
8263,1025,832,1,55,6,1:34.184,1:33.807,1:33.222,94184,93807,93222
8264,1025,807,4,27,7,1:34.236,1:33.898,1:33.289,94236,93898,93289
8265,1025,846,1,4,8,1:34.201,1:33.725,1:33.301,94201,93725,93301
8266,1025,154,210,8,9,1:34.283,1:33.643,1:33.517,94283,93643,93517
8267,1025,817,4,3,10,1:34.138,1:33.862,1:33.661,94138,93862,93661
8278,1026,20,6,5,1,1:28.988,1:28.174,1:27.064,88988,88174,87064
8279,1026,844,6,16,2,1:28.405,1:28.179,1:27.253,88405,88179,87253
8280,1026,822,131,77,3,1:28.896,1:27.688,1:27.293,88896,87688,87293
8281,1026,1,131,44,4,1:28.735,1:27.826,1:27.302,88735,87826,87302
8282,1026,830,9,33,5,1:28.754,1:28.499,1:27.851,88754,88499,87851
8283,1026,848,9,23,6,1:29.351,1:28.156,1:27.851,89351,88156,87851
8284,1026,832,1,55,7,1:29.018,1:28.577,1:28.304,89018,88577,88304
8285,1026,846,1,4,8,1:28.873,1:28.571,1:28.464,88873,88571,88464
8286,1026,842,5,10,9,1:29.411,1:28.779,1:28.836,89411,88779,88836
8287,1026,154,210,8,10,1:29.572,1:29.144,1:29.341,89572,89144,89341
8298,1027,830,9,33,1,1:15.949,1:16.136,1:14.758,75949,76136,74758
8299,1027,844,6,16,2,1:16.364,1:16.219,1:15.024,76364,76219,75024
8300,1027,20,6,5,3,1:16.696,1:15.914,1:15.170,76696,75914,75170
8301,1027,1,131,44,4,1:16.424,1:15.721,1:15.262,76424,75721,75262
8302,1027,848,9,23,5,1:16.175,1:16.574,1:15.336,76175,76574,75336
8303,1027,822,131,77,6,1:17.062,1:15.852,1:15.338,77062,75852,75338
8304,1027,832,1,55,7,1:17.044,1:16.267,1:16.014,77044,76267,76014
8305,1027,846,1,4,8,1:17.092,1:16.447,1:16.322,77092,76447,76322
8306,1027,826,5,26,9,1:17.041,1:16.657,1:16.469,77041,76657,76469
8307,1027,842,5,10,10,1:17.065,1:16.679,1:16.586,77065,76679,76586
8318,1028,822,131,77,1,1:33.750,1:33.160,1:32.029,93750,93160,92029
8319,1028,20,6,5,2,1:33.766,1:33.782,1:32.041,93766,93782,92041
8320,1028,830,9,33,3,1:33.549,1:33.120,1:32.096,93549,93120,92096
8321,1028,844,6,16,4,1:33.988,1:32.760,1:32.137,93988,92760,92137
8322,1028,1,131,44,5,1:33.454,1:33.045,1:32.321,93454,93045,92321
8323,1028,848,9,23,6,1:33.984,1:32.898,1:32.548,93984,92898,92548
8324,1028,832,1,55,7,1:33.916,1:33.422,1:32.847,93916,93422,92847
8325,1028,846,1,4,8,1:33.353,1:33.316,1:33.175,93353,93316,93175
8326,1028,817,4,3,9,1:33.835,1:33.608,1:33.488,93835,93608,93488
8327,1028,842,5,10,10,1:33.556,1:33.715,1:33.601,93556,93715,93601
8338,1029,830,9,33,1,1:08.242,1:07.503,1:07.508,68242,67503,67508
8339,1029,20,6,5,2,1:08.556,1:08.050,1:07.631,68556,68050,67631
8340,1029,1,131,44,3,1:08.614,1:08.088,1:07.699,68614,68088,67699
8341,1029,844,6,16,4,1:08.496,1:07.888,1:07.728,68496,67888,67728
8342,1029,822,131,77,5,1:08.545,1:08.232,1:07.874,68545,68232,67874
8343,1029,848,9,23,6,1:08.503,1:08.117,1:07.935,68503,68117,67935
8344,1029,842,5,10,7,1:08.909,1:08.770,1:08.837,68909,68770,68837
8345,1029,154,210,8,8,1:09.197,1:08.705,1:08.854,69197,68705,68854
8346,1029,8,51,7,9,1:09.276,1:08.858,1:08.984,69276,68858,68984
8347,1029,825,210,20,10,1:08.875,1:08.803,1:09.037,68875,68803,69037
8358,1030,1,131,44,1,1:35.851,1:35.634,1:34.779,95851,95634,94779
8359,1030,822,131,77,2,1:36.200,1:35.674,1:34.973,96200,95674,94973
8360,1030,830,9,33,3,1:36.390,1:36.275,1:35.139,96390,96275,95139
8361,1030,844,6,16,4,1:36.478,1:35.543,1:35.219,96478,95543,95219
8362,1030,20,6,5,5,1:36.963,1:35.786,1:35.339,96963,95786,95339
8363,1030,848,9,23,6,1:36.102,1:36.718,1:35.682,96102,96718,95682
8364,1030,846,1,4,7,1:37.545,1:36.764,1:36.436,97545,96764,96436
8365,1030,817,4,3,8,1:37.106,1:36.785,1:36.456,97106,96785,96456
8366,1030,832,1,55,9,1:37.358,1:36.308,1:36.459,97358,96308,96459
8367,1030,807,4,27,10,1:37.506,1:36.859,1:36.710,97506,96859,96710
8378,1031,822,131,77,1,1:04.111,1:03.015,1:02.939,64111,63015,62939
8379,1031,1,131,44,2,1:04.198,1:03.096,1:02.951,64198,63096,62951
8380,1031,830,9,33,3,1:04.024,1:04.000,1:03.477,64024,64000,63477
8381,1031,846,1,4,4,1:04.606,1:03.819,1:03.626,64606,63819,63626
8382,1031,848,9,23,5,1:04.661,1:03.746,1:03.868,64661,63746,63868
8383,1031,815,211,11,6,1:04.543,1:03.860,1:03.868,64543,63860,63868
8384,1031,844,6,16,7,1:04.500,1:04.041,1:03.923,64500,64041,63923
8385,1031,832,1,55,8,1:04.537,1:03.971,1:03.971,64537,63971,63971
8386,1031,840,211,18,9,1:04.309,1:03.955,1:04.029,64309,63955,64029
8387,1031,817,4,3,10,1:04.556,1:04.023,1:04.239,64556,64023,64239
8398,1032,1,131,44,1,1:18.188,1:17.825,1:19.273,78188,77825,79273
8399,1032,830,9,33,2,1:18.297,1:17.938,1:20.489,78297,77938,80489
8400,1032,832,1,55,3,1:18.590,1:18.836,1:20.671,78590,78836,80671
8401,1032,822,131,77,4,1:18.791,1:18.657,1:20.701,78791,78657,80701
8402,1032,839,4,31,5,1:19.687,1:18.764,1:20.922,79687,78764,80922
8403,1032,846,1,4,6,1:18.504,1:18.448,1:20.925,78504,78448,80925
8404,1032,848,9,23,7,1:20.882,1:19.014,1:21.011,80882,79014,81011
8405,1032,842,213,10,8,1:20.192,1:18.744,1:21.028,80192,78744,81028
8406,1032,817,4,3,9,1:19.662,1:19.229,1:21.192,79662,79229,81192
8407,1032,20,6,5,10,1:20.243,1:19.545,1:21.651,80243,79545,81651
8418,1033,822,131,77,2,1:15.474,1:14.530,1:13.554,75474,74530,73554
8419,1033,840,211,18,3,1:14.895,1:15.176,1:14.377,74895,75176,74377
8420,1033,815,211,11,4,1:14.681,1:15.394,1:14.545,74681,75394,74545
8421,1033,20,6,5,5,1:15.455,1:15.131,1:14.774,75455,75131,74774
8422,1033,844,6,16,6,1:15.793,1:15.006,1:14.817,75793,75006,74817
8423,1033,830,9,33,7,1:15.495,1:14.976,1:14.849,75495,74976,74849
8424,1033,846,1,4,8,1:15.444,1:15.085,1:14.966,75444,75085,74966
8425,1033,832,1,55,9,1:15.281,1:15.267,1:15.027,75281,75267,75027
8437,1033,1,131,44,1,1:14.907,1:14.261,1:13.447,74907,74261,73447
8438,1034,1,131,44,1,1:25.900,1:25.347,1:24.303,85900,85347,84303
8439,1034,822,131,77,2,1:25.801,1:25.015,1:24.616,85801,85015,84616
8440,1034,830,9,33,3,1:26.115,1:26.144,1:25.325,86115,86144,85325
8441,1034,844,6,16,4,1:26.550,1:26.203,1:25.427,86550,86203,85427
8442,1034,846,1,4,5,1:26.855,1:26.420,1:25.782,86855,86420,85782
8443,1034,840,211,18,6,1:26.243,1:26.501,1:25.839,86243,86501,85839
8444,1034,832,1,55,7,1:26.715,1:26.149,1:25.965,86715,86149,85965
8445,1034,817,4,3,8,1:26.677,1:26.339,1:26.009,86677,86339,86009
8446,1034,839,4,31,9,1:26.396,1:26.252,1:26.209,86396,86252,86209
8447,1034,20,6,5,10,1:26.469,1:26.455,1:26.339,86469,86455,86339
8458,1035,822,131,77,1,1:26.738,1:25.785,1:25.154,86738,85785,85154
8459,1035,1,131,44,2,1:26.818,1:26.266,1:25.217,86818,86266,85217
8460,1035,807,211,27,3,1:27.279,1:26.261,1:26.082,87279,86261,86082
8461,1035,830,9,33,4,1:27.154,1:26.779,1:26.176,87154,86779,86176
8462,1035,817,4,3,5,1:27.442,1:26.636,1:26.297,87442,86636,86297
8463,1035,840,211,18,6,1:27.187,1:26.674,1:26.428,87187,86674,86428
8464,1035,842,213,10,7,1:27.154,1:26.523,1:26.534,87154,86523,86534
8465,1035,844,6,16,8,1:27.427,1:26.709,1:26.614,87427,86709,86614
8466,1035,848,9,23,9,1:27.153,1:26.642,1:26.669,87153,86642,86669
8467,1035,846,1,4,10,1:27.217,1:26.885,1:26.778,87217,86885,86778
8478,1036,1,131,44,1,1:16.872,1:16.013,1:15.584,76872,76013,75584
8479,1036,822,131,77,2,1:17.243,1:16.152,1:15.643,77243,76152,75643
8480,1036,830,9,33,3,1:17.213,1:16.518,1:16.292,77213,76518,76292
8481,1036,815,211,11,4,1:17.117,1:16.936,1:16.482,77117,76936,76482
8482,1036,840,211,18,5,1:17.316,1:16.666,1:16.589,77316,76666,76589
8483,1036,848,9,23,6,1:17.419,1:17.163,1:17.029,77419,77163,77029
8484,1036,832,1,55,7,1:17.438,1:16.876,1:17.044,77438,76876,77044
8485,1036,846,1,4,8,1:17.577,1:17.166,1:17.084,77577,77166,77084
8486,1036,844,6,16,9,1:17.256,1:16.953,1:17.087,77256,76953,77087
8487,1036,842,213,10,10,1:17.356,1:16.800,1:17.136,77356,76800,77136
8498,1037,1,131,44,1,1:42.323,1:42.014,1:41.252,102323,102014,101252
8499,1037,822,131,77,2,1:42.534,1:42.126,1:41.763,102534,102126,101763
8500,1037,830,9,33,3,1:43.197,1:42.473,1:41.778,103197,102473,101778
8501,1037,817,4,3,4,1:43.309,1:42.487,1:42.061,103309,102487,102061
8502,1037,848,9,23,5,1:43.418,1:42.193,1:42.264,103418,102193,102264
8503,1037,839,4,31,6,1:43.505,1:42.534,1:42.396,103505,102534,102396
8504,1037,832,1,55,7,1:43.322,1:42.478,1:42.438,103322,102478,102438
8505,1037,815,211,11,8,1:43.349,1:42.670,1:42.532,103349,102670,102532
8506,1037,840,211,18,9,1:43.265,1:42.491,1:42.603,103265,102491,102603
8507,1037,846,1,4,10,1:43.514,1:42.722,1:42.657,103514,102722,102657
8518,1038,1,131,44,1,1:19.514,1:19.092,1:18.887,79514,79092,78887
8519,1038,822,131,77,2,1:19.786,1:18.952,1:18.956,79786,78952,78956
8520,1038,832,1,55,3,1:20.099,1:19.705,1:19.695,80099,79705,79695
8521,1038,815,211,11,4,1:20.048,1:19.718,1:19.720,80048,79718,79720
8522,1038,830,9,33,5,1:20.193,1:19.780,1:19.795,80193,79780,79795
8523,1038,846,1,4,6,1:20.344,1:19.962,1:19.820,80344,79962,79820
8524,1038,817,4,3,7,1:20.548,1:20.031,1:19.864,80548,80031,79864
8525,1038,840,211,18,8,1:20.400,1:19.924,1:20.049,80400,79924,80049
8526,1038,848,9,23,9,1:21.104,1:20.064,1:20.090,81104,80064,80090
8527,1038,842,213,10,10,1:20.145,1:19.909,1:20.177,80145,79909,80177
8538,1039,1,131,44,1,1:15.778,1:15.309,1:15.144,75778,75309,75144
8539,1039,822,131,77,2,1:15.749,1:15.322,1:15.203,75749,75322,75203
8540,1039,830,9,33,3,1:16.335,1:15.471,1:15.509,76335,75471,75509
8541,1039,848,9,23,4,1:16.527,1:15.914,1:15.954,76527,75914,75954
8542,1039,844,6,16,5,1:16.698,1:16.324,1:16.270,76698,76324,76270
8543,1039,815,211,11,6,1:16.596,1:16.489,1:16.311,76596,76489,76311
8544,1039,840,211,18,7,1:16.701,1:16.271,1:16.356,76701,76271,76356
8545,1039,817,4,3,8,1:16.981,1:16.243,1:16.543,76981,76243,76543
8546,1039,832,1,55,9,1:16.993,1:16.522,1:17.870,76993,76522,77870
8558,1040,1,131,44,1,1:32.983,1:32.835,1:31.304,92983,92835,91304
8559,1040,830,9,33,2,1:33.630,1:33.157,1:31.867,93630,93157,91867
8560,1040,822,131,77,3,1:32.656,1:32.405,1:31.956,92656,92405,91956
8561,1040,815,211,11,4,1:33.704,1:33.038,1:32.317,93704,93038,92317
8562,1040,817,4,3,5,1:33.650,1:32.218,1:32.364,93650,92218,92364
8563,1040,832,1,55,6,1:33.967,1:32.757,1:32.550,93967,92757,92550
8564,1040,839,4,31,7,1:33.557,1:33.196,1:32.624,93557,93196,92624
8565,1040,846,1,4,8,1:33.804,1:33.081,1:32.847,93804,93081,92847
8566,1040,842,213,10,9,1:33.734,1:33.139,1:33.000,93734,93139,93000
8567,1040,848,9,23,10,1:33.919,1:33.153,1:33.008,93919,93153,93008
8578,1041,822,131,77,1,1:26.573,1:25.971,1:25.269,86573,85971,85269
8579,1041,1,131,44,2,1:26.620,1:25.390,1:25.525,86620,85390,85525
8580,1041,830,9,33,3,1:26.319,1:25.467,1:25.562,86319,85467,85562
8581,1041,844,6,16,4,1:26.857,1:26.240,1:26.035,86857,86240,86035
8582,1041,848,9,23,5,1:27.126,1:26.285,1:26.047,87126,86285,86047
8583,1041,817,4,3,6,1:26.836,1:26.096,1:26.223,86836,86096,86223
8584,1041,839,4,31,7,1:27.086,1:26.364,1:26.242,87086,86364,86242
8585,1041,846,1,4,8,1:26.829,1:26.316,1:26.458,86829,86316,86458
8586,1041,815,211,11,9,1:27.120,1:26.330,1:26.704,87120,86330,86704
8587,1041,832,1,55,10,1:27.378,1:26.361,1:26.709,87378,86361,86709
8623,1042,842,213,10,9,1:17.209,1:17.367,1:17.803,77209,77367,77803
8622,1042,846,1,4,8,1:17.547,1:17.321,1:17.525,77547,77321,77525
8621,1042,832,1,55,7,1:17.627,1:17.183,1:17.520,77627,77183,77520
8620,1042,848,9,23,6,1:17.435,1:17.411,1:17.437,77435,77411,77437
8619,1042,815,211,11,5,1:17.370,1:17.129,1:17.223,77370,77129,77223
8618,1042,844,6,16,4,1:17.421,1:17.367,1:17.090,77421,77367,77090
8617,1042,830,9,33,3,1:16.879,1:17.038,1:16.904,76879,77038,76904
8616,1042,822,131,77,2,1:16.945,1:16.466,1:16.754,76945,76466,76754
8615,1042,1,131,44,1,1:16.828,1:16.824,1:16.652,76828,76824,76652
8635,1043,822,131,33,1,1:14.221,1:14.585,1:13.609,74221,74585,73609
8636,1043,1,131,44,2,1:14.229,1:14.643,1:13.706,74229,74643,73706
8637,1043,830,9,33,3,1:15.034,1:14.974,1:14.176,75034,74974,74176
8638,1043,842,213,10,4,1:15.183,1:14.681,1:14.502,75183,74681,74502
8639,1043,817,4,3,5,1:15.474,1:14.953,1:14.520,75474,74953,74520
8640,1043,848,9,23,6,1:15.402,1:14.745,1:14.572,75402,74745,74572
8641,1043,844,6,16,7,1:15.123,1:15.017,1:14.616,75123,75017,74616
8642,1043,826,213,26,8,1:15.412,1:15.022,1:14.696,75412,75022,74696
8643,1043,846,1,4,9,1:15.274,1:15.051,1:14.814,75274,75051,74814
8644,1043,832,1,55,10,1:15.528,1:15.027,1:14.911,75528,75027,74911
8656,1044,830,9,33,2,1:57.485,1:50.293,1:48.055,117485,110293,108055
8658,1044,848,9,23,4,1:59.431,1:52.282,1:50.448,119431,112282,110448
8662,1044,8,51,7,8,2:01.249,1:53.793,1:52.745,121249,113793,112745
8675,1045,1,131,44,1,1:28.343,1:27.586,1:27.264,88343,87586,87264
8676,1045,822,131,77,2,1:28.767,1:28.063,1:27.553,88767,88063,87553
8677,1045,830,9,33,3,1:28.885,1:28.025,1:27.678,88885,88025,87678
8678,1045,848,9,23,4,1:28.732,1:28.749,1:28.274,88732,88749,88274
8679,1045,815,211,11,5,1:29.178,1:28.894,1:28.322,89178,88894,88322
8680,1045,817,4,3,6,1:29.005,1:28.648,1:28.417,89005,88648,88417
8681,1045,839,4,31,7,1:29.203,1:28.937,1:28.419,89203,88937,88419
8682,1045,842,213,10,8,1:28.971,1:29.008,1:28.448,88971,89008,88448
8683,1045,846,1,4,9,1:29.464,1:28.877,1:28.542,89464,88877,88542
8684,1045,826,213,26,10,1:29.158,1:28.944,1:28.618,89158,88944,88618
8695,1046,822,131,77,1,0:53.904,0:53.803,0:53.377,53904,53803,53377
8696,1046,847,131,63,2,0:54.160,0:53.819,0:53.403,54160,53819,53403
8697,1046,830,9,33,3,0:54.037,0:53.647,0:53.433,54037,53647,53433
8698,1046,844,6,16,4,0:54.249,0:53.825,0:53.613,54249,53825,53613
8699,1046,815,211,11,5,0:54.236,0:53.787,0:53.790,54236,53787,53790
8700,1046,826,213,26,6,0:54.346,0:53.856,0:53.906,54346,53856,53906
8701,1046,817,4,3,7,0:54.388,0:53.871,0:53.957,54388,53871,53957
8702,1046,832,1,55,8,0:54.450,0:53.818,0:54.010,54450,53818,54010
8703,1046,842,213,10,9,0:54.207,0:53.941,0:54.154,54207,53941,54154
8704,1046,840,211,18,10,0:54.595,0:53.840,0:54.200,54595,53840,54200
8715,1047,830,9,33,1,1:35.993,1:35.641,1:35.246,95993,95641,95246
8716,1047,822,131,77,2,1:35.699,1:35.527,1:35.271,95699,95527,95271
8717,1047,1,131,44,3,1:35.528,1:35.466,1:35.332,95528,95466,95332
8718,1047,846,1,4,4,1:36.016,1:35.849,1:35.497,96016,95849,95497
8719,1047,848,9,23,5,1:36.106,1:35.654,1:35.571,96106,95654,95571
8720,1047,832,1,55,6,1:36.517,1:36.192,1:35.815,96517,96192,95815
8721,1047,826,213,26,7,1:36.459,1:36.214,1:35.963,96459,96214,95963
8722,1047,840,211,18,8,1:36.502,1:36.143,1:36.046,96502,96143,96046
8723,1047,844,6,16,9,1:35.881,1:35.932,1:36.065,95881,95932,96065
8724,1047,842,213,10,10,1:36.545,1:36.282,1:36.242,96545,96282,96242
8735,1052,830,9,33,1,1:30.499,1:30.318,1:28.997,90499,90318,88997
8736,1052,1,131,44,2,1:30.617,1:30.085,1:29.385,90617,90085,89385
8737,1052,822,131,77,3,1:31.200,1:30.186,1:29.586,91200,90186,89586
8738,1052,844,6,16,4,1:30.691,1:30.010,1:29.678,90691,90010,89678
8739,1052,842,213,10,5,1:30.848,1:30.513,1:29.809,90848,90513,89809
8740,1052,817,1,3,6,1:30.795,1:30.222,1:29.927,90795,90222,89927
8741,1052,846,1,4,7,1:30.902,1:30.099,1:29.974,90902,90099,89974
8742,1052,832,6,55,8,1:31.653,1:30.009,1:30.215,91653,90009,90215
8743,1052,4,214,14,9,1:30.863,1:30.595,1:30.249,90863,90595,90249
8744,1052,840,117,18,10,1:31.261,1:30.624,1:30.601,91261,90624,90601
8755,1053,1,131,44,1,1:14.823,1:14.817,1:14.411,74823,74817,74411
8756,1053,815,9,11,2,1:15.395,1:14.716,1:14.446,75395,74716,74446
8757,1053,830,9,33,3,1:15.109,1:14.884,1:14.498,75109,74884,74498
8758,1053,844,6,16,4,1:15.413,1:14.808,1:14.740,75413,74808,74740
8759,1053,842,213,10,5,1:15.548,1:14.927,1:14.790,75548,74927,74790
8760,1053,817,1,3,6,1:15.669,1:15.033,1:14.826,75669,75033,74826
8761,1053,846,1,4,7,1:15.009,1:14.718,1:14.875,75009,74718,74875
8762,1053,822,131,77,8,1:14.672,1:14.905,1:14.898,74672,74905,74898
8763,1053,839,214,31,9,1:15.385,1:15.117,1:15.210,75385,75117,75210
8775,1054,822,131,77,1,1:18.722,1:18.458,1:18.348,78722,78458,78348
8776,1054,1,131,44,2,1:18.857,1:17.968,1:18.355,78857,77968,78355
8777,1054,830,9,33,3,1:19.485,1:18.650,1:18.746,79485,78650,78746
8778,1054,815,9,11,4,1:19.337,1:18.845,1:18.890,79337,78845,78890
8779,1054,832,6,55,5,1:19.309,1:18.813,1:19.039,79309,78813,79039
8780,1054,839,214,31,6,1:19.092,1:18.586,1:19.042,79092,78586,79042
8781,1054,846,1,4,7,1:18.794,1:18.481,1:19.116,78794,78481,79116
8782,1054,844,6,16,8,1:19.373,1:18.769,1:19.306,79373,78769,79306
8783,1054,842,213,10,9,1:19.464,1:19.052,1:19.475,79464,79052,79475
8784,1054,20,117,5,10,1:19.403,1:18.970,1:19.659,79403,78970,79659
8795,1055,1,131,44,1,1:18.245,1:17.166,1:16.741,78245,77166,76741
8796,1055,830,9,33,2,1:18.090,1:16.922,1:16.777,78090,76922,76777
8797,1055,822,131,77,3,1:18.005,1:17.142,1:16.873,78005,77142,76873
8798,1055,844,6,16,4,1:18.041,1:17.717,1:17.510,78041,77717,77510
8799,1055,839,214,31,5,1:18.281,1:17.743,1:17.580,78281,77743,77580
8800,1055,832,6,55,6,1:18.205,1:17.656,1:17.620,78205,77656,77620
8801,1055,817,1,3,7,1:18.264,1:17.719,1:17.622,78264,77719,77622
8802,1055,815,9,11,8,1:18.203,1:17.669,1:17.701,78203,77669,77701
8803,1055,846,1,4,9,1:17.821,1:17.696,1:18.010,77821,77696,78010
8804,1055,4,214,14,10,1:18.281,1:17.966,1:18.147,78281,77966,78147
8815,1056,844,6,16,1,1:11.113,1:10.597,1:10.346,71113,70597,70346
8816,1056,830,9,33,2,1:11.124,1:10.650,1:10.576,71124,70650,70576
8817,1056,822,131,77,3,1:10.938,1:10.695,1:10.601,70938,70695,70601
8818,1056,832,6,55,4,1:11.324,1:10.806,1:10.611,71324,70806,70611
8819,1056,846,1,4,5,1:11.321,1:11.031,1:10.620,71321,71031,70620
8820,1056,842,213,10,6,1:11.560,1:11.179,1:10.900,71560,71179,70900
8821,1056,1,131,44,7,1:11.622,1:11.116,1:11.095,71622,71116,71095
8822,1056,20,117,5,8,1:12.078,1:11.309,1:11.419,72078,71309,71419
8823,1056,815,9,11,9,1:11.644,1:11.019,1:11.573,71644,71019,71573
8824,1056,841,51,99,10,1:11.658,1:11.409,1:11.779,71658,71409,71779
8834,1057,844,6,16,1,1:42.241,1:41.659,1:41.218,102241,101659,101218
8835,1057,1,131,44,2,1:41.545,1:41.634,1:41.450,101545,101634,101450
8836,1057,830,9,33,3,1:41.760,1:41.625,1:41.563,101760,101625,101563
8837,1057,842,213,10,4,1:42.288,1:41.932,1:41.565,102288,101932,101565
8838,1057,832,6,55,5,1:42.121,1:41.740,1:41.576,102121,101740,101576
8839,1057,846,1,4,6,1:42.167,1:41.813,1:41.747,102167,101813,101747
8840,1057,815,9,11,7,1:41.968,1:41.630,1:41.917,101968,101630,101917
8841,1057,852,213,22,8,1:42.521,1:41.654,1:42.211,102521,101654,102211
8842,1057,4,214,14,9,1:42.934,1:42.195,1:42.327,102934,102195,102327
8843,1057,822,131,77,10,1:42.701,1:42.106,1:42.659,102701,102106,102659
8854,1059,830,9,33,1,1:31.001,1:31.080,1:29.990,91001,91080,89990
8855,1059,1,131,44,2,1:31.237,1:30.788,1:30.248,91237,90788,90248
8856,1059,822,131,77,3,1:31.669,1:30.735,1:30.376,91669,90735,90376
8857,1059,815,9,11,4,1:31.560,1:30.971,1:30.445,91560,90971,90445
8858,1059,832,6,55,5,1:32.079,1:31.146,1:30.840,92079,91146,90840
8859,1059,842,213,10,6,1:31.898,1:31.353,1:30.868,91898,91353,90868
8860,1059,844,6,16,7,1:32.209,1:31.567,1:30.987,92209,91567,90987
8861,1059,846,1,4,8,1:31.733,1:31.542,1:31.252,91733,91542,91252
8862,1059,4,214,14,9,1:32.158,1:31.549,1:31.340,92158,91549,91340
8863,1059,817,1,3,10,1:32.181,1:31.615,1:31.382,92181,91615,91382
8874,1058,830,9,33,1,1:04.489,1:04.433,1:03.841,64489,64433,63841
8875,1058,822,131,77,2,1:04.537,1:04.443,1:04.035,64537,64443,64035
8876,1058,1,131,44,3,1:04.672,1:04.512,1:04.067,64672,64512,64067
8877,1058,846,1,4,4,1:04.584,1:04.298,1:04.120,64584,64298,64120
8878,1058,815,9,11,5,1:04.638,1:04.197,1:04.168,64638,64197,64168
8879,1058,842,213,10,6,1:04.765,1:04.429,1:04.236,64765,64429,64236
8880,1058,844,6,16,7,1:04.745,1:04.646,1:04.472,64745,64646,64472
8881,1058,852,213,22,8,1:04.608,1:04.631,1:04.514,64608,64631,64514
8882,1058,4,214,14,9,1:04.971,1:04.582,1:04.574,64971,64582,64574
8883,1058,840,117,18,10,1:04.821,1:04.663,1:04.708,64821,64663,64708
8894,1060,830,9,33,1,1:04.249,1:03.927,1:03.720,64249,63927,63720
8895,1060,846,1,4,2,1:04.345,1:04.415,1:03.768,64345,64415,63768
8896,1060,815,9,11,3,1:04.833,1:04.483,1:03.990,64833,64483,63990
8897,1060,1,131,44,4,1:04.506,1:04.258,1:04.014,64506,64258,64014
8898,1060,822,131,77,5,1:04.563,1:04.376,1:04.049,64563,64376,64049
8899,1060,842,213,10,6,1:04.841,1:04.412,1:04.107,64841,64412,64107
8900,1060,852,213,22,7,1:04.967,1:04.518,1:04.273,64967,64518,64273
8901,1060,20,117,5,8,1:04.846,1:04.493,1:04.570,64846,64493,64570
